,short_name,latest_market_value,highest_market_value,current_club,position,main_position,secondary_position,age,height,league_country,foot,player_agent,outfitter,league,on_loan_from,contract_expires,appearances,goals,assists,yellow,second_yellow,red,minutes_played,goals_conceded,clean_sheets,last_appearances,last_goals,last_yellow,last_second_yellow,last_red,last_goals_conceded,last_clean_sheets,last_assists,last_minutes_played,country,country_2
7870,Bojan Cecaric,330000.0,550000.0,Cracovia,Forward - Centre-Forward,Centre-Forward,1,26.0,1.9,Poland,right,GOLDENGOALMNE,unknown,PKO Ekstraklasa,0,30.06.2022,17,2,2,1,0,0,1017,0,0,32,4,6,0,0,0,0,2,2297,Serbia,0
7871,Tomas Vestenicky,330000.0,385000.0,Cracovia,Forward - Centre-Forward,Centre-Forward,1,24.0,1.78,Poland,right,Football Service Agency,unknown,PKO Ekstraklasa,0,30.06.2021,20,2,0,1,0,0,905,0,0,32,10,3,0,0,0,0,3,2358,Slovakia,0
7872,Rubio,275000.0,275000.0,Cracovia,Forward - Centre-Forward,Centre-Forward,1,25.0,1.85,Poland,right,unknown,unknown,PKO Ekstraklasa,0,30.06.2022,13,3,1,3,0,0,334,0,0,32,6,3,0,0,0,0,0,1435,Spain,0
7873,Sebastian Strozik,220000.0,275000.0,Cracovia,Forward - Centre-Forward,Centre-Forward,0,21.0,1.79,Poland,right,F-MG.com,unknown,PKO Ekstraklasa,0,30.06.2022,10,0,0,0,0,0,290,0,0,21,1,0,0,0,0,0,0,614,Poland,0
7874,Mateusz Lis,330000.0,440000.0,Wisla KrakÃ³w,Goalkeeper,Goalkeeper,0,23.0,1.93,Poland,right,Fabryka Futbolu,unknown,PKO Ekstraklasa,0,30.06.2021,7,0,0,0,0,0,630,8,2,35,0,0,0,0,62,6,0,3059,Poland,0
7875,Michal Buchalik,275000.0,330000.0,Wisla KrakÃ³w,Goalkeeper,Goalkeeper,0,31.0,1.9,Poland,right,Fabryka Futbolu,adidas,PKO Ekstraklasa,0,30.06.2022,31,0,0,1,0,0,2790,50,9,5,0,0,0,1,2,3,0,389,Poland,0
7877,Lukas Klemenz,495000.0,495000.0,Wisla KrakÃ³w,Defender - Centre-Back,Centre-Back,1,24.0,1.91,Poland,right,unknown,unknown,PKO Ekstraklasa,0,30.06.2021,33,1,0,11,0,0,2826,0,0,20,1,7,0,0,0,0,1,1492,Poland,0
7878,Adi Mehremic,440000.0,550000.0,Wisla KrakÃ³w,Defender - Centre-Back,Centre-Back,1,28.0,1.89,Poland,left,More than Sport GmbH,unknown,PKO Ekstraklasa,0,30.06.2021,9,1,0,2,0,0,794,0,0,27,1,9,1,0,0,0,2,2369,Bosnia-Herzegovina,0
7879,Rafal Janicki,385000.0,935000.0,Wisla KrakÃ³w,Defender - Centre-Back,Centre-Back,1,28.0,1.88,Poland,right,Fabryka Futbolu,unknown,PKO Ekstraklasa,0,30.06.2021,35,1,0,4,0,0,3047,0,0,30,0,4,0,0,0,0,1,2685,Poland,0
7880,Daniel Hoyo-Kowalski,165000.0,220000.0,Wisla KrakÃ³w,Defender - Centre-Back,Centre-Back,1,17.0,1.89,Poland,right,unknown,unknown,PKO Ekstraklasa,0,30.06.2021,4,0,0,1,0,0,334,0,0,7,1,0,0,0,0,0,0,630,Poland,1
7881,Maciej Sadlok,440000.0,1760000.0,Wisla KrakÃ³w,Defender - Left-Back,Left-Back,1,31.0,1.86,Poland,left,Fabryka Futbolu,unknown,PKO Ekstraklasa,0,30.06.2021,35,1,6,8,1,0,2896,0,0,28,0,8,0,0,0,0,1,2542,Poland,0
7882,Marcin Grabowski,165000.0,330000.0,Wisla KrakÃ³w,Defender - Left-Back,Left-Back,1,20.0,1.77,Poland,left,GRsport,unknown,PKO Ekstraklasa,0,30.06.2021,17,0,2,2,0,0,1458,0,0,25,0,3,0,0,0,0,5,1879,Poland,0
7883,Dawid Abramowicz,165000.0,165000.0,Wisla KrakÃ³w,Defender - Left-Back,Left-Back,1,29.0,1.88,Poland,left,CASEsport1,unknown,PKO Ekstraklasa,0,30.06.2022,36,3,7,4,1,0,3084,0,0,29,2,11,0,0,0,0,2,2538,Poland,0
7884,David Niepsuj,440000.0,440000.0,Wisla KrakÃ³w,Defender - Right-Back,Right-Back,1,25.0,1.83,Poland,right,unknown,unknown,PKO Ekstraklasa,0,30.06.2021,22,2,2,8,1,0,1776,0,0,18,0,2,0,1,0,0,1,1517,Poland,1
7885,Lukasz Burliga,330000.0,550000.0,Wisla KrakÃ³w,Defender - Right-Back,Right-Back,1,32.0,1.86,Poland,right,Adrian Lucan,unknown,PKO Ekstraklasa,0,30.06.2021,13,1,2,3,0,0,919,0,0,26,3,10,0,1,0,0,1,1790,Poland,0
7887,Vullnet Basha,660000.0,1270000.0,Wisla KrakÃ³w,Midfielder - Defensive Midfield,Defensive Midfield,1,30.0,1.76,Poland,right,Emartsoccer,unknown,PKO Ekstraklasa,0,30.06.2021,28,1,0,5,0,0,2256,0,0,31,3,8,0,0,0,0,4,2731,Albania,1
7888,Dawid Szot,220000.0,275000.0,Wisla KrakÃ³w,Midfielder - Defensive Midfield,Defensive Midfield,1,19.0,1.84,Poland,right,SPORT GLORY Private Limited Company,unknown,PKO Ekstraklasa,0,30.06.2021,5,0,0,0,0,0,312,0,0,25,0,5,0,0,0,0,0,2165,Poland,0
7889,Georgi Zhukov,880000.0,1650000.0,Wisla KrakÃ³w,Midfielder - Central Midfield,Central Midfield,1,25.0,1.72,Poland,right,KVD Player Agency,unknown,PKO Ekstraklasa,0,31.12.2020,17,0,0,4,0,0,1346,0,0,30,2,4,0,0,0,0,1,1982,Kazakhstan,1
7890,Nikola Kuveljic,605000.0,605000.0,Wisla KrakÃ³w,Midfielder - Central Midfield,Central Midfield,1,23.0,1.94,Poland,right,unknown,unknown,PKO Ekstraklasa,0,30.06.2023,30,3,2,9,2,0,2196,0,0,19,0,5,0,0,0,0,0,728,Serbia,0
7891,Jean Carlos Silva,330000.0,330000.0,Wisla KrakÃ³w,Midfielder - Central Midfield,Central Midfield,1,24.0,1.85,Poland,both,Titan One Sports,unknown,PKO Ekstraklasa,0,30.06.2021,18,0,1,0,0,0,1097,0,0,34,2,5,0,0,0,0,4,2561,Brazil,1
7892,Damian Pawlowski,220000.0,330000.0,Wisla KrakÃ³w,Midfielder - Central Midfield,Central Midfield,1,21.0,1.85,Poland,right,UNIDOS,Nike,PKO Ekstraklasa,0,30.06.2021,13,1,1,2,0,0,995,0,0,30,0,5,1,0,0,0,0,2273,Poland,0
7893,Patryk Plewka,110000.0,330000.0,Wisla KrakÃ³w,Midfielder - Central Midfield,Central Midfield,1,20.0,1.74,Poland,right,ProSport Manager,unknown,PKO Ekstraklasa,0,30.06.2021,24,2,0,1,0,0,1295,0,0,27,0,0,0,0,0,0,0,1554,Poland,0
7895,Daniel Morys,110000.0,220000.0,Wisla KrakÃ³w,Midfielder - Right Midfield,Right Midfield,1,19.0,1.74,Poland,right,ATJ Management,unknown,PKO Ekstraklasa,0,0,18,0,2,5,0,0,797,0,0,26,3,4,0,0,0,0,1,2066,Poland,0
7896,Stefan Savic,880000.0,1100000.0,Wisla KrakÃ³w,Midfielder - Attacking Midfield,Attacking Midfield,1,26.0,1.74,Poland,right,PPA WORLD,unknown,PKO Ekstraklasa,0,30.06.2022,40,7,9,4,0,0,3148,0,0,48,12,2,0,0,0,0,9,3304,Austria,0
7897,Chuca,385000.0,550000.0,Wisla KrakÃ³w,Midfielder - Attacking Midfield,Attacking Midfield,1,23.0,1.81,Poland,right,Promoesport,unknown,PKO Ekstraklasa,0,30.06.2022,25,2,2,2,0,0,1133,0,0,20,0,1,0,0,0,0,0,1059,Spain,0
7899,Michal Mak,330000.0,660000.0,Wisla KrakÃ³w,Forward - Left Winger,Left Winger,1,28.0,1.72,Poland,both,INNfootball,Nike,PKO Ekstraklasa,0,30.06.2021,22,2,6,2,0,0,1496,0,0,22,3,5,0,0,0,0,1,1081,Poland,0
7901,Yaw Yeboah,523000.0,1380000.0,Wisla KrakÃ³w,Forward - Right Winger,Right Winger,1,23.0,1.75,Poland,left,YOU FIRST SPORTS,unknown,PKO Ekstraklasa,0,30.06.2023,20,5,0,6,0,0,1401,0,0,34,2,5,1,0,0,0,1,1992,Ghana,0
7902,Jakub Blaszczykowski,495000.0,19800000.0,Wisla KrakÃ³w,Forward - Right Winger,Right Winger,1,34.0,1.76,Poland,right,IFM,Nike,PKO Ekstraklasa,0,30.06.2022,22,7,5,2,0,0,1689,0,0,10,5,0,0,0,0,0,2,712,Poland,0
7903,Aleksander Buksa,3300000.0,3300000.0,Wisla KrakÃ³w,Forward - Centre-Forward,Centre-Forward,1,17.0,1.88,Poland,left,unknown,unknown,PKO Ekstraklasa,0,30.06.2024,21,4,0,1,0,0,569,0,0,8,0,0,0,0,0,0,1,384,Poland,0
7904,Fatos Beqiraj,440000.0,3850000.0,Wisla KrakÃ³w,Forward - Centre-Forward,Centre-Forward,1,32.0,1.88,Poland,right,CSGG,unknown,PKO Ekstraklasa,0,30.06.2022,25,7,0,3,0,0,1665,0,0,35,16,12,0,0,0,0,2,2858,Montenegro,1
7905,Artur Balicki,110000.0,110000.0,Wisla KrakÃ³w,Forward - Centre-Forward,Centre-Forward,1,20.0,1.83,Poland,both,box2box Football Agency,Puma,PKO Ekstraklasa,0,0,19,1,1,1,0,0,663,0,0,24,7,2,0,0,0,0,2,1142,Poland,0
7906,Frantisek Plach,660000.0,660000.0,Piast Gliwice,Goalkeeper,Goalkeeper,0,28.0,1.92,Poland,right,RM Football Agency,unknown,PKO Ekstraklasa,0,31.12.2020,42,0,0,1,0,0,3780,39,16,26,0,1,0,0,22,12,0,2370,Slovakia,0
7907,Karol Dybowski,110000.0,110000.0,Piast Gliwice,Goalkeeper,Goalkeeper,0,23.0,1.86,Poland,right,FBG,unknown,PKO Ekstraklasa,0,31.12.2020,14,0,0,1,0,0,1233,17,2,0,0,0,0,0,0,0,0,0,Poland,0
7911,Jakub Czerwinski,770000.0,935000.0,Piast Gliwice,Defender - Centre-Back,Centre-Back,0,29.0,1.84,Poland,both,box2box Football Agency,unknown,PKO Ekstraklasa,0,30.06.2021,25,3,0,5,0,0,2250,0,0,37,3,4,0,0,0,0,0,3360,Poland,0
7912,Tomas Huk,550000.0,660000.0,Piast Gliwice,Defender - Centre-Back,Centre-Back,1,25.0,1.83,Poland,right,INNfootball,unknown,PKO Ekstraklasa,0,30.06.2022,19,0,0,5,0,1,1468,0,0,36,1,4,0,0,0,0,3,3240,Slovakia,0
7913,Piotr Malarczyk,330000.0,495000.0,Piast Gliwice,Defender - Centre-Back,Centre-Back,1,29.0,1.89,Poland,right,KFM,unknown,PKO Ekstraklasa,0,30.06.2021,13,0,0,4,0,0,1170,0,0,17,0,4,0,0,0,0,0,893,Poland,0
7914,Mikkel Kirkeskov,1100000.0,1100000.0,Piast Gliwice,Defender - Left-Back,Left-Back,1,28.0,1.85,Poland,left,YMU Group,unknown,PKO Ekstraklasa,0,31.12.2020,42,0,2,8,0,0,3780,0,0,36,2,3,0,0,0,0,2,3240,Denmark,0
7915,Jakub Holubek,275000.0,660000.0,Piast Gliwice,Defender - Left-Back,Left-Back,1,29.0,1.81,Poland,left,Fortitude Player Management,unknown,PKO Ekstraklasa,0,30.06.2021,9,1,0,1,0,0,610,0,0,32,6,3,0,0,0,0,12,2073,Slovakia,0
7916,Martin Konczkowski,440000.0,770000.0,Piast Gliwice,Defender - Right-Back,Right-Back,1,26.0,1.81,Poland,right,box2box Football Agency,unknown,PKO Ekstraklasa,0,30.06.2022,30,1,4,0,0,0,1868,0,0,34,0,4,0,0,0,0,8,2750,Poland,0
7917,Bartosz Rymaniak,440000.0,550000.0,Piast Gliwice,Defender - Right-Back,Right-Back,1,30.0,1.9,Poland,right,no agent,unknown,PKO Ekstraklasa,0,30.06.2021,27,0,5,6,1,1,2094,0,0,32,0,9,0,0,0,0,1,2749,Poland,0
7918,Tomasz Mokwa,110000.0,330000.0,Piast Gliwice,Defender - Right-Back,Right-Back,1,27.0,1.81,Poland,right,11-Football Players,unknown,PKO Ekstraklasa,0,30.06.2022,11,0,0,0,0,0,691,0,0,7,0,2,0,0,0,0,0,599,Poland,0
7920,Patryk Sokolowski,440000.0,440000.0,Piast Gliwice,Midfielder - Defensive Midfield,Defensive Midfield,1,25.0,1.81,Poland,right,FBG,unknown,PKO Ekstraklasa,0,30.06.2021,41,1,0,4,0,0,2855,0,0,14,2,0,0,0,0,0,0,254,Poland,0
7921,Tomasz Jodlowiec,220000.0,2089999.9999999998,Piast Gliwice,Midfielder - Defensive Midfield,Defensive Midfield,1,34.0,1.9,Poland,right,Relatives,unknown,PKO Ekstraklasa,0,30.06.2021,32,1,2,1,0,0,1673,0,0,27,4,2,0,0,0,0,4,1690,Poland,0
7922,Sebastian Milewski,440000.0,440000.0,Piast Gliwice,Midfielder - Central Midfield,Central Midfield,1,22.0,1.75,Poland,right,KFM,unknown,PKO Ekstraklasa,0,30.06.2021,36,2,3,3,1,0,2926,0,0,24,0,2,0,0,0,0,2,1741,Poland,0
7925,Patryk Lipski,330000.0,935000.0,Piast Gliwice,Midfielder - Attacking Midfield,Attacking Midfield,1,26.0,1.85,Poland,right,Fabryka Futbolu,Puma,PKO Ekstraklasa,0,31.12.2022,24,2,1,3,0,0,1638,0,0,24,6,5,0,0,0,0,3,1780,Poland,0
7926,Gerard BadÃ­a,495000.0,550000.0,Piast Gliwice,Forward - Left Winger,Left Winger,1,30.0,1.74,Poland,left,Profus Management,unknown,PKO Ekstraklasa,0,30.06.2021,32,8,4,0,0,0,1721,0,0,23,2,3,0,0,0,0,7,866,Spain,0
7927,Aleksander Jagiello,165000.0,440000.0,Piast Gliwice,Forward - Left Winger,Left Winger,1,25.0,1.7,Poland,left,box2box Football Agency,unknown,PKO Ekstraklasa,0,30.06.2021,10,0,0,0,0,0,643,0,0,18,0,1,0,0,0,0,1,781,Poland,0
7928,Kristopher Vida,495000.0,770000.0,Piast Gliwice,Forward - Right Winger,Right Winger,1,25.0,1.76,Poland,right,PANNA,unknown,PKO Ekstraklasa,0,30.06.2023,39,9,5,3,0,0,2712,0,0,37,12,7,0,0,0,0,9,2922,Hungary,0
7929,Tiago Alves,275000.0,275000.0,Piast Gliwice,Forward - Right Winger,Right Winger,1,24.0,1.77,Poland,right,Gestifute,Nike,PKO Ekstraklasa,0,30.06.2021,19,5,2,2,0,0,1013,0,0,12,3,3,0,0,0,0,3,885,Portugal,0
7931,Arkadiusz Pyrka,110000.0,110000.0,Piast Gliwice,Forward - Right Winger,Right Winger,1,17.0,1.77,Poland,right,unknown,unknown,PKO Ekstraklasa,0,30.06.2023,28,2,3,1,0,0,1774,0,0,19,0,3,0,0,0,0,0,715,Poland,0
7932,Jakub Swierczok,2640000.0,3300000.0,Piast Gliwice,Forward - Centre-Forward,Centre-Forward,1,27.0,1.79,Poland,right,KFM,unknown,PKO Ekstraklasa,1,30.06.2021,32,11,4,2,0,0,1391,0,0,36,18,5,0,0,0,0,5,1572,Poland,0
7933,Piotr Parzyszek,1100000.0,1100000.0,Piast Gliwice,Forward - Centre-Forward,Centre-Forward,0,26.0,1.91,Poland,both,Forza Sports Group,unknown,PKO Ekstraklasa,0,30.06.2021,43,13,3,3,0,0,2911,0,0,34,9,0,0,0,0,0,4,1843,Poland,1
7934,Michal Zyro,220000.0,2750000.0,Piast Gliwice,Forward - Centre-Forward,Centre-Forward,1,27.0,1.89,Poland,left,box2box Football Agency,unknown,PKO Ekstraklasa,0,30.06.2022,35,10,6,1,0,0,2077,0,0,13,2,0,0,0,0,0,0,428,Poland,0
7935,Dominik Steczyk,220000.0,330000.0,Piast Gliwice,Forward - Centre-Forward,Centre-Forward,1,21.0,1.85,Poland,right,FSB â Spielerberatung GmbH,unknown,PKO Ekstraklasa,1,30.06.2021,21,0,0,1,0,0,500,0,0,22,10,1,0,0,0,0,0,1280,Poland,0
7937,Dante Stipica,990000.0,990000.0,Pogon Szczecin,Goalkeeper,Goalkeeper,0,29.0,1.89,Poland,right,UFMG,unknown,PKO Ekstraklasa,0,30.06.2024,37,0,0,1,0,0,3330,39,14,4,0,0,0,0,3,2,0,360,Croatia,0
7938,Jakub Bursztyn,220000.0,275000.0,Pogon Szczecin,Goalkeeper,Goalkeeper,0,22.0,1.86,Poland,left,INNfootball,unknown,PKO Ekstraklasa,0,30.06.2022,7,0,0,2,0,0,630,5,3,17,0,2,0,0,28,3,0,1530,Poland,0
7940,Konstantinos Triantafyllopoulos,825000.0,1380000.0,Pogon Szczecin,Defender - Centre-Back,Centre-Back,1,27.0,1.85,Poland,right,Base Soccer Agency Ltd,unknown,PKO Ekstraklasa,0,30.06.2021,33,1,1,8,0,1,2908,0,0,35,0,11,0,1,0,0,0,3052,Greece,0
7941,Benedikt Zech,715000.0,880000.0,Pogon Szczecin,Defender - Centre-Back,Centre-Back,1,29.0,1.86,Poland,right,Alliance Sportsmanagement AG,unknown,PKO Ekstraklasa,0,30.06.2022,33,1,1,1,0,0,2865,0,0,31,1,2,0,0,0,0,2,2785,Austria,0
7942,Igor Lasicki,330000.0,440000.0,Pogon Szczecin,Defender - Centre-Back,Centre-Back,1,25.0,1.84,Poland,right,BMG-SPORT,unknown,PKO Ekstraklasa,0,30.06.2022,15,1,0,0,0,0,1108,0,0,29,1,8,0,0,0,0,1,2403,Poland,0
7943,Mariusz Malec,220000.0,440000.0,Pogon Szczecin,Defender - Centre-Back,Centre-Back,0,25.0,1.91,Poland,left,INNfootball,unknown,PKO Ekstraklasa,0,30.06.2021,8,0,0,0,0,0,652,0,0,30,1,1,0,0,0,0,1,2556,Poland,0
7946,Hubert Matynia,440000.0,660000.0,Pogon Szczecin,Defender - Left-Back,Left-Back,1,24.0,1.81,Poland,both,F-MG.com,unknown,PKO Ekstraklasa,0,31.12.2021,28,2,3,6,1,0,2330,0,0,30,0,3,0,0,0,0,2,2080,Poland,0
7947,LuÃ­s Mata,358000.0,660000.0,Pogon Szczecin,Defender - Left-Back,Left-Back,1,23.0,1.8,Poland,left,SoccerSoul,unknown,PKO Ekstraklasa,0,30.06.2023,23,0,2,4,0,1,1997,0,0,17,0,1,0,0,0,0,0,1381,Portugal,0
7948,David Stec,495000.0,495000.0,Pogon Szczecin,Defender - Right-Back,Right-Back,1,26.0,1.78,Poland,right,HAGMAYR Sportmanagement,unknown,PKO Ekstraklasa,0,30.06.2021,24,1,2,5,0,0,1696,0,0,28,0,7,0,0,0,0,1,2054,Austria,0
7949,Jakub Bartkowski,440000.0,495000.0,Pogon Szczecin,Defender - Right-Back,Right-Back,1,28.0,1.82,Poland,right,FBG,unknown,PKO Ekstraklasa,0,30.06.2021,28,0,2,4,1,0,2316,0,0,32,1,4,0,0,0,0,3,2670,Poland,0
7950,TomÃ¡s Podstawski,550000.0,1100000.0,Pogon Szczecin,Midfielder - Defensive Midfield,Defensive Midfield,1,25.0,1.81,Poland,both,Proeleven GestÃ£o Desportiva,unknown,PKO Ekstraklasa,0,30.06.2021,30,1,0,5,0,0,2150,0,0,31,1,8,0,0,0,0,1,2774,Portugal,1
7951,Damian Dabrowski,440000.0,825000.0,Pogon Szczecin,Midfielder - Defensive Midfield,Defensive Midfield,1,27.0,1.78,Poland,right,Fabryka Futbolu,unknown,PKO Ekstraklasa,0,30.06.2022,31,0,0,3,0,0,2290,0,0,25,0,2,0,0,0,0,2,1717,Poland,0
7952,Kacper Smolinski,220000.0,220000.0,Pogon Szczecin,Midfielder - Defensive Midfield,Defensive Midfield,1,19.0,1.78,Poland,left,F-MG.com,unknown,PKO Ekstraklasa,0,30.06.2022,19,2,4,4,0,0,1456,0,0,31,3,5,0,0,0,0,5,2740,Poland,0
7954,Kamil Drygas,605000.0,990000.0,Pogon Szczecin,Midfielder - Central Midfield,Central Midfield,1,28.0,1.84,Poland,left,Wojciech Zlobicki,unknown,PKO Ekstraklasa,0,30.06.2021,13,2,0,4,0,0,790,0,0,36,11,10,0,0,0,0,4,3148,Poland,0
7955,Marcin Listkowski,440000.0,440000.0,Pogon Szczecin,Midfielder - Central Midfield,Central Midfield,1,22.0,1.78,Poland,both,F-MG.com,unknown,PKO Ekstraklasa,0,31.12.2020,33,2,3,5,0,0,2123,0,0,32,3,4,0,0,0,0,0,2386,Poland,0
7956,Maciej Zurawski,220000.0,220000.0,Pogon Szczecin,Midfielder - Central Midfield,Central Midfield,1,19.0,1.8252542000658893,Poland,right,F-MG.com,unknown,PKO Ekstraklasa,0,30.06.2022,17,0,1,3,0,0,1129,0,0,21,4,0,0,0,0,0,1,1468,Poland,0
7960,Alexander Gorgon,1430000.0,2750000.0,Pogon Szczecin,Forward - Left Winger,Left Winger,1,31.0,1.85,Poland,right,More than Sport GmbH,unknown,PKO Ekstraklasa,0,30.06.2023,29,7,2,3,0,0,1875,0,0,31,10,2,0,0,0,0,3,2219,Austria,0
7961,Pawel Cibicki,440000.0,1380000.0,Pogon Szczecin,Forward - Left Winger,Left Winger,1,26.0,1.82,Poland,left,World in Motion,unknown,PKO Ekstraklasa,0,30.06.2023,18,3,1,0,0,0,975,0,0,19,5,3,0,0,0,0,2,1431,Sweden,1
7962,Santeri Hostikka,275000.0,330000.0,Pogon Szczecin,Forward - Left Winger,Left Winger,1,22.0,1.83,Poland,right,Boll Brands,unknown,PKO Ekstraklasa,0,30.06.2022,27,1,1,2,0,0,1378,0,0,10,0,0,0,0,0,0,1,454,Finland,0
7964,Sebastian Kowalczyk,880000.0,880000.0,Pogon Szczecin,Forward - Right Winger,Right Winger,1,22.0,1.69,Poland,right,F-MG.com,unknown,PKO Ekstraklasa,0,31.12.2021,37,2,4,5,0,0,3151,0,0,31,4,8,0,0,0,0,4,1801,Poland,0
7965,Michal Kucharczyk,660000.0,1650000.0,Pogon Szczecin,Forward - Right Winger,Right Winger,1,29.0,1.78,Poland,right,INNfootball,unknown,PKO Ekstraklasa,0,30.06.2023,19,1,1,0,0,0,1130,0,0,38,7,1,0,1,0,0,6,2731,Poland,0
7966,Adrian Benedyczak,330000.0,330000.0,Pogon Szczecin,Forward - Centre-Forward,Centre-Forward,1,19.0,1.9,Poland,both,F-MG.com,unknown,PKO Ekstraklasa,0,30.06.2022,26,9,3,4,0,0,2044,0,0,24,6,4,0,0,0,0,0,1370,Poland,0
7967,Adam Fraczczak,275000.0,550000.0,Pogon Szczecin,Forward - Centre-Forward,Centre-Forward,1,33.0,1.8,Poland,both,Relatives,unknown,PKO Ekstraklasa,0,30.06.2021,21,5,2,2,0,0,984,0,0,9,4,3,0,0,0,0,0,702,Poland,0
7968,Hubert Turski,220000.0,220000.0,Pogon Szczecin,Forward - Centre-Forward,Centre-Forward,0,17.0,1.8252542000658893,Poland,right,Agent is known - Player under 18,unknown,PKO Ekstraklasa,0,30.06.2023,11,0,0,0,0,0,506,0,0,23,18,7,0,0,0,0,5,1811,Poland,0
7969,Zlatan Alomerovic,330000.0,440000.0,Lechia Gdansk,Goalkeeper,Goalkeeper,0,29.0,1.87,Poland,right,WOLAK MANAGEMENT Artur Wolski,unknown,PKO Ekstraklasa,0,30.06.2023,13,0,0,3,0,0,1230,17,4,13,0,1,0,0,12,4,0,1200,Serbia,1
7970,Dusan Kuciak,330000.0,2420000.0,Lechia Gdansk,Goalkeeper,Goalkeeper,0,35.0,1.94,Poland,right,Fabryka Futbolu,unknown,PKO Ekstraklasa,0,30.06.2022,33,0,0,1,0,0,3000,48,6,30,0,5,0,0,30,16,0,2700,Slovakia,0
7972,Michal Nalepa,880000.0,880000.0,Lechia Gdansk,Defender - Centre-Back,Centre-Back,1,27.0,1.9,Poland,right,F-MG.com,Nike,PKO Ekstraklasa,0,30.06.2023,43,3,1,9,0,0,3799,0,0,41,4,13,0,0,0,0,2,3720,Poland,0
7973,Bartosz Kopacz,495000.0,550000.0,Lechia Gdansk,Defender - Centre-Back,Centre-Back,1,28.0,1.88,Poland,right,FairSport,unknown,PKO Ekstraklasa,0,30.06.2023,37,1,2,5,0,0,3330,0,0,29,1,6,0,0,0,0,1,2353,Poland,0
7974,Mario Maloca,330000.0,3850000.0,Lechia Gdansk,Defender - Centre-Back,Centre-Back,0,31.0,1.89,Poland,right,Go 4 Sports AG,unknown,PKO Ekstraklasa,0,30.06.2022,32,0,0,4,0,1,2677,0,0,25,0,7,0,1,0,0,0,1953,Croatia,0
7976,Rafal Pietrzak,385000.0,550000.0,Lechia Gdansk,Defender - Left-Back,Left-Back,1,28.0,1.76,Poland,both,Fabryka Futbolu,unknown,PKO Ekstraklasa,0,30.06.2023,28,0,4,2,0,0,2126,0,0,37,3,4,0,0,0,0,5,3256,Poland,0
7977,Karol Fila,1650000.0,1650000.0,Lechia Gdansk,Defender - Right-Back,Right-Back,1,22.0,1.8,Poland,right,INNfootball,unknown,PKO Ekstraklasa,0,31.12.2022,39,0,6,6,1,0,3342,0,0,32,2,7,0,0,0,0,1,1856,Poland,0
7978,Rafal Kobryn,220000.0,275000.0,Lechia Gdansk,Defender - Right-Back,Right-Back,1,20.0,1.84,Poland,right,unknown,unknown,PKO Ekstraklasa,0,30.06.2020,9,0,0,1,0,0,681,0,0,17,0,4,0,0,0,0,1,1444,Poland,0
7979,Kristers Tobers,275000.0,275000.0,Lechia Gdansk,Midfielder - Defensive Midfield,Defensive Midfield,1,19.0,1.92,Poland,right,INNfootball,adidas,PKO Ekstraklasa,0,30.06.2023,15,0,0,5,0,0,1305,0,0,28,3,5,0,1,0,0,0,2247,Latvia,0
7980,Tomasz Makowski,825000.0,825000.0,Lechia Gdansk,Midfielder - Central Midfield,Central Midfield,1,21.0,1.81,Poland,right,INNfootball,unknown,PKO Ekstraklasa,0,30.06.2022,36,1,2,7,0,0,2704,0,0,28,2,4,0,0,0,0,0,2159,Poland,0
7981,Jaroslaw Kubicki,715000.0,825000.0,Lechia Gdansk,Midfielder - Central Midfield,Central Midfield,1,25.0,1.79,Poland,right,UNIDOS,unknown,PKO Ekstraklasa,0,30.06.2021,34,1,4,7,0,0,2790,0,0,41,4,2,1,0,0,0,5,3674,Poland,0
7982,Maciej Gajos,495000.0,1100000.0,Lechia Gdansk,Midfielder - Central Midfield,Central Midfield,1,29.0,1.74,Poland,right,IFM,unknown,PKO Ekstraklasa,0,30.06.2022,37,5,3,4,0,0,2424,0,0,36,5,2,0,0,0,0,1,2162,Poland,0
7983,Egzon Kryeziu,275000.0,385000.0,Lechia Gdansk,Midfielder - Central Midfield,Central Midfield,1,20.0,1.8,Poland,right,Nussi Foundation,unknown,PKO Ekstraklasa,0,30.06.2022,24,2,1,3,0,0,1691,0,0,32,3,6,0,0,0,0,1,2598,Slovenia,1
7985,Zarko Udovicic,220000.0,660000.0,Lechia Gdansk,Midfielder - Left Midfield,Left Midfield,1,32.0,1.85,Poland,right,no agent,unknown,PKO Ekstraklasa,0,30.06.2021,14,1,4,1,0,2,1117,0,0,34,9,3,0,0,0,0,11,2694,Serbia,0
7986,Kacper Urbanski,165000.0,165000.0,Lechia Gdansk,Midfielder - Attacking Midfield,Attacking Midfield,0,15.0,1.78,Poland,right,Agent is known - Player under 18,unknown,PKO Ekstraklasa,0,30.06.2022,8,1,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,Poland,0
7987,Mateusz Sopocko,165000.0,165000.0,Lechia Gdansk,Midfielder - Attacking Midfield,Attacking Midfield,1,21.0,1.75,Poland,right,UNIDOS,Nike,PKO Ekstraklasa,0,30.06.2022,20,3,0,0,0,0,802,0,0,6,0,1,0,0,0,0,0,174,Poland,0
7988,Egy Maulana Vikri,110000.0,110000.0,Lechia Gdansk,Midfielder - Attacking Midfield,Attacking Midfield,1,20.0,1.68,Poland,left,Level Up Asia,Nike,PKO Ekstraklasa,0,30.06.2021,2,0,0,0,0,0,45,0,0,2,0,0,0,0,0,0,0,10,Indonesia,0
