id,name,full_name,birth_date,age,height_cm,weight_kgs,nationality_id,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,release_clause_euro
241485,Chen Binbin,陈彬彬,1998-06-10,20,152.4,72.1,29,61,74,475000.0,2000.0,Right,1,3,2,Medium/ Medium,1300000.0
200781,C. Thomas,Conor Thomas,1993-10-29,25,185.42,72.1,45,61,66,325000.0,2000.0,Right,1,3,2,Medium/ Medium,593000.0
247109,A. Mansilla,Agustín Mansilla,1998-02-09,21,170.18,64.0,7,61,71,400000.0,2000.0,Right,1,3,3,Medium/ Medium,680000.0
227653,E. Edwards Jr.,Earl Edwards Jr.,1992-01-24,27,190.5,93.0,152,61,65,230000.0,1000.0,Right,1,2,1,Medium/ Medium,362000.0
221764,D. Thomas,Dominic Thomas,1996-02-14,23,172.72,64.9,126,61,69,375000.0,1000.0,Left,1,3,3,High/ Low,731000.0
214084,A. Arboleda,Andrés Felipe Arboleda Hurtado,1987-04-13,31,182.88,83.9,30,61,61,170000.0,1000.0,Right,1,2,2,Low/ Medium,230000.0
240451,J. Beste,Jan Niklas Beste,1999-01-04,20,175.26,64.0,58,61,77,475000.0,2000.0,Left,1,3,3,High/ Medium,1100000.0
211011,C. Dilo,Christopher Dilo,1994-01-05,25,187.96,87.1,54,61,67,250000.0,1000.0,Right,1,3,1,Medium/ Medium,488000.0
239682,N. Fernández,Nicolás Fernández,1999-08-03,19,170.18,66.2,28,61,77,450000.0,1000.0,Right,1,3,2,Medium/ Medium,889000.0
237378,A. Dobre,Mihai Alexandru Dobre,1998-08-30,20,152.4,71.2,122,61,73,425000.0,4000.0,Right,1,3,3,High/ Medium,""
223810,G. Maris,George Maris,1996-03-06,23,154.94,74.8,45,61,72,425000.0,3000.0,Right,1,3,2,Medium/ Medium,829000.0
244801,R. Yamasaki,山崎 凌吾,1992-09-20,26,187.96,79.8,80,61,63,325000.0,1000.0,Left,1,2,2,Medium/ Low,431000.0
241217,G. Hatano,波多野 豪,1998-05-25,20,198.12,88.0,80,61,74,400000.0,1000.0,Right,1,3,1,Medium/ Medium,750000.0
238913,M. Harzan,Mohammed Mohsen Harzan,1989-01-12,30,167.64000000000001,64.9,125,61,61,250000.0,4000.0,Right,1,3,2,Medium/ Medium,""
233281,Jeong Dong Yun,정동윤 郑东尹,1994-04-03,24,175.26,69.9,85,61,66,280000.0,1000.0,Left,1,4,2,Medium/ High,371000.0
19521,J. Ibehre,Jabo Ibehre,1983-01-28,36,193.04,92.1,45,61,61,120000.0,2000.0,Right,1,2,2,Medium/ Low,210000.0
221760,Song Soo Yeong,송수영 Soo Yeong Song,1991-07-08,27,175.26,69.9,85,61,61,270000.0,1000.0,Right,1,3,2,High/ Medium,338000.0
246847,M. Sykes,Mark Sykes,1997-08-04,21,182.88,78.0,110,61,70,375000.0,2000.0,Right,1,2,2,Medium/ Medium,731000.0
236351,R. González,Rodrigo González,1995-11-30,23,175.26,74.8,28,61,68,300000.0,1000.0,Right,1,3,2,Medium/ Medium,""
221759,Kim Gyeong Min,김경민 金京闽,1991-11-01,27,187.96,81.2,85,61,64,220000.0,1000.0,Right,1,3,1,Medium/ Medium,292000.0
237630,A. Paşcanu,Alexandru Stefan Pascanu,1998-09-28,20,185.42,73.0,122,61,77,500000.0,4000.0,Right,1,4,2,Medium/ High,1300000.0
229438,M. Piccinocchi,Mario Piccinocchi,1995-02-21,24,172.72,67.1,77,61,69,325000.0,1000.0,Right,1,3,2,Medium/ High,536000.0
242237,B. Lepistu,Brent Lepistu,1993-03-26,25,185.42,78.0,48,61,66,325000.0,1000.0,Left,1,3,2,Medium/ Medium,431000.0
182076,Liu Zhenli,刘震理,1985-06-26,33,193.04,73.9,29,61,61,130000.0,2000.0,Right,1,2,1,Medium/ Medium,280000.0
231228,F. Benko,Fabian Benko,1998-06-05,20,154.94,73.9,58,61,76,550000.0,2000.0,Left,1,3,3,Medium/ Medium,1100000.0
153148,L. Garguła,Łukasz Garguła,1981-02-25,38,152.4,71.2,119,61,61,80000.0,1000.0,Right,1,5,3,Medium/ Medium,108000.0
226107,L. Marić,Luka Marić,1987-04-25,31,182.88,78.0,34,61,61,170000.0,1000.0,Right,1,3,2,Medium/ Medium,230000.0
211259,A. Khormi,Ali Hissain Khormi,1990-08-31,28,160.02,58.1,125,61,61,260000.0,2000.0,Right,1,3,3,High/ Medium,429000.0
203835,D. Orlishausen,Dirk Orlishausen,1982-08-15,36,198.12,93.9,58,61,61,60000.0,1000.0,Right,1,3,1,Medium/ Medium,87000.0
241210,Y. Clementia,Yannis Clementia,1997-07-05,21,187.96,79.8,54,61,72,350000.0,2000.0,Right,1,2,1,Medium/ Medium,735000.0
239418,L. Lauberbach,Lion Lauberbach,1998-02-15,21,193.04,83.0,58,61,69,375000.0,1000.0,Right,1,5,3,Medium/ Medium,619000.0
203834,Yun Ju Tae,윤주태 尹柱泰,1990-06-22,28,154.94,78.0,85,61,61,260000.0,2000.0,Right,1,4,2,Medium/ Medium,325000.0
229433,A. Zendejas,Adrián Zendejas Rodríguez,1995-08-30,23,195.57999999999998,83.9,152,61,71,300000.0,1000.0,Right,1,3,1,Medium/ Medium,510000.0
208697,D. Rogers,Danny Rogers,1994-03-23,24,185.42,77.1,121,61,69,280000.0,1000.0,Right,1,3,1,Medium/ Medium,""
238648,F. Geisler,Felix Geisler,1997-03-20,21,167.64000000000001,64.0,58,61,70,400000.0,1000.0,Right,1,4,3,Medium/ Medium,660000.0
232504,B. Bödvarsson,Bödvar Bödvarsson,1995-04-09,23,185.42,79.8,71,61,68,300000.0,2000.0,Left,1,3,2,High/ Medium,465000.0
239415,G. Sicurella,Giuseppe Sicurella,1994-05-28,24,152.4,68.9,77,61,67,290000.0,1000.0,Right,1,2,2,Medium/ High,508000.0
232759,J. Tymon,Josh Tymon,1999-05-22,19,152.4,73.9,45,61,78,475000.0,3000.0,Left,1,3,2,High/ Medium,1200000.0
222007,C. O'Malley,Conor O'Malley,1994-08-01,24,190.5,83.0,121,61,68,260000.0,1000.0,Right,1,2,1,Medium/ Medium,507000.0
239925,S. Klaas,Sebastian Reinhard Klaas,1998-06-30,20,152.4,64.9,58,61,75,550000.0,1000.0,Right,1,3,3,Medium/ Medium,1100000.0
229173,G. Gül,Gökhan Gül,1998-07-17,20,154.94,78.0,58,61,75,500000.0,2000.0,Right,1,2,2,Medium/ High,""
245812,K. Zapolnik,Kamil Zapolnik,1992-09-09,26,182.88,77.1,119,61,64,325000.0,1000.0,Right,1,4,2,Medium/ Medium,463000.0
239668,J. Vollert,Jannes Vollert,1998-01-21,21,185.42,83.0,58,61,72,375000.0,3000.0,Right,1,3,2,Medium/ Medium,713000.0
236596,I. Hajtić,Ibrahim Hajtić,1998-04-04,20,193.04,88.0,18,61,72,375000.0,1000.0,Right,1,3,2,Medium/ Medium,619000.0
229172,K. Gipson,Ken Gipson,1996-02-24,23,152.4,68.9,58,61,67,290000.0,1000.0,Right,1,3,2,High/ Medium,522000.0
221487,J. Sierra,José Luis Sierra Pando,1997-06-24,21,182.88,71.2,28,61,72,450000.0,1000.0,Right,1,2,2,Medium/ Medium,698000.0
246830,Y. Orozco,Yéiner Orozco,1993-12-17,25,172.72,64.0,30,61,65,280000.0,1000.0,Right,1,2,2,Medium/ Medium,399000.0
179757,Z. Bakayogo,Zoumana Bakayogo,1986-08-17,32,175.26,68.9,78,61,61,160000.0,2000.0,Left,1,3,2,Medium/ Medium,280000.0
240940,R. de la Rosa,Roberto Carlos De La Rosa González,2000-01-04,19,152.4,73.0,98,61,79,525000.0,3000.0,Right,1,3,2,Medium/ Medium,1200000.0
240428,B. Figueroa,Bryan Jesús Figueroa De La Hoz,1999-06-21,19,154.94,68.9,28,61,78,550000.0,1000.0,Right,1,4,2,Medium/ Medium,1100000.0
237356,A. Nilsson,Alexander Nilsson,1990-12-11,28,154.94,76.2,139,61,61,260000.0,1000.0,Right,1,3,2,High/ Medium,325000.0
245803,B. Güngör,Boran Güngör,2000-01-01,19,187.96,74.8,148,61,76,425000.0,2000.0,Right,1,2,1,Medium/ Medium,1100000.0
236842,J. Torres,Jairo Torres,2000-06-05,18,170.18,58.1,98,61,76,525000.0,2000.0,Right,1,3,2,Medium/ Medium,1200000.0
210474,P. Erhardt,Philipp Erhardt,1993-09-10,25,185.42,68.9,10,61,64,270000.0,3000.0,Right,1,3,2,Medium/ High,412000.0
244009,M. Schüler,Michael Schüler,1997-07-22,21,187.96,79.8,58,61,69,325000.0,1000.0,Left,1,3,2,Medium/ Medium,536000.0
237608,L. Gerlspeck,Lukas Gerlspeck,1998-09-27,20,185.42,78.9,58,61,73,375000.0,2000.0,Right,1,3,2,Medium/ Medium,675000.0
244007,F. Brügmann,Felix Brügmann,1992-11-30,26,185.42,79.8,58,61,64,325000.0,1000.0,Right,1,4,2,Medium/ Medium,496000.0
242471,Park Jun Hyeong,박준형 朴俊荣,1993-01-25,26,190.5,82.1,85,61,66,280000.0,1000.0,Right,1,3,2,Low/ High,371000.0
241191,M. Kolar,Marko Kolar,1995-05-31,23,185.42,77.1,34,61,67,350000.0,1000.0,Right,1,3,2,High/ Medium,543000.0
164647,S. Strømnes,Steinar Ryen Strømnes,1987-03-19,31,185.42,78.9,111,61,61,170000.0,1000.0,Right,1,3,2,Low/ Medium,213000.0
224039,I. Al Maghrabi,Ismael Mohammedjammui Al Maghrabi,1991-07-17,27,175.26,69.9,125,61,62,300000.0,4000.0,Right,1,3,2,Medium/ Medium,518000.0
247078,F. Drinkuth,Felix Drinkuth,1994-10-20,24,185.42,83.0,58,61,66,325000.0,2000.0,Right,1,4,2,Medium/ Medium,""
244262,D. Horkaš,Dinko Horkaš,1999-03-10,19,187.96,77.1,34,61,76,450000.0,1000.0,Right,1,2,1,Medium/ Medium,1300000.0
212006,B. Waters,Billy Waters,1994-10-15,24,172.72,73.0,45,61,64,325000.0,3000.0,Right,1,4,2,Medium/ High,""
246821,N. Hernández,Neder Hernández,2001-01-26,18,172.72,59.9,98,61,79,500000.0,3000.0,Right,1,4,2,High/ Low,1100000.0
246565,B. Diakité,Bafodé Diakité,2001-01-06,18,185.42,82.1,54,61,72,325000.0,2000.0,Right,1,3,2,Medium/ High,715000.0
237605,H. Adıgüzel,Hasan Ali Adıgüzel,2000-04-03,18,152.4,78.0,148,61,77,525000.0,2000.0,Right,1,3,2,Medium/ Medium,1400000.0
231461,P. Halder,Pronay Halder,1993-02-15,26,154.94,73.9,72,61,65,"","",Right,1,3,2,Medium/ Medium,""
221989,F. Aliti,Fidan Aliti,1993-10-03,25,185.42,77.1,2,61,68,300000.0,1000.0,Left,1,2,2,Medium/ Medium,435000.0
211237,S. Ramizi,Samir Ramizi,1991-07-24,27,182.88,69.9,86,61,61,270000.0,2000.0,Right,1,3,3,Medium/ Medium,392000.0
200485,J. McGlashan,Jermaine McGlashan,1988-04-14,30,170.18,59.9,45,61,61,240000.0,3000.0,Right,1,3,3,Medium/ Medium,420000.0
244772,K. Velasco,Kevin Velasco,1997-04-30,21,172.72,64.9,30,61,68,350000.0,1000.0,Left,1,2,3,Medium/ Medium,560000.0
239138,Jeong Woo Yeong,정우영 Woo Yeong Jeong,1999-09-20,19,152.4,64.0,85,61,80,525000.0,5000.0,Right,1,4,3,High/ Medium,1200000.0
224546,Wang Jinxian,汪晋贤,1996-01-12,23,175.26,69.9,29,61,66,325000.0,2000.0,Right,1,3,3,Medium/ Medium,723000.0
246049,A. Lupu,Andrei Daniel Lupu,1998-01-01,21,172.72,69.9,122,61,73,450000.0,3000.0,Right,1,2,2,High/ Medium,1000000.0
244257,J. Burkardt,Jonathan Burkardt,2000-07-11,18,154.94,73.9,58,61,80,500000.0,3000.0,Right,1,3,2,Medium/ Medium,1200000.0
190240,S. Bennett,Scott Bennett,1990-11-30,28,152.4,81.2,45,61,63,250000.0,2000.0,Right,1,3,2,Low/ Medium,456000.0
242720,G. Smith,Graham Smith,1995-11-25,23,193.04,83.9,152,61,71,350000.0,1000.0,Right,1,2,2,Medium/ Medium,595000.0
224032,J. Porsan-Clémenté,Jérémie Porsan-Clémenté,1997-12-16,21,152.4,68.9,54,61,69,375000.0,4000.0,Right,1,3,2,Medium/ Medium,788000.0
243999,N. Mohammad,Necirwan Khalil Mohammad,1992-05-05,26,175.26,68.0,58,61,63,250000.0,2000.0,Right,1,4,2,Medium/ Medium,381000.0
241183,Sergio Tienza,Sergio Tienza Valverde,1996-07-10,22,182.88,78.0,134,61,71,325000.0,2000.0,Right,1,3,1,Medium/ Medium,748000.0
231967,M. Ošs,Mārcis Ošs,1991-07-25,27,190.5,93.0,88,61,64,260000.0,2000.0,Right,1,3,2,Medium/ Medium,397000.0
212255,S. Mohlin,Sixten Mohlin,1996-01-17,23,187.96,79.8,139,61,70,290000.0,1000.0,Right,1,2,1,Medium/ Medium,421000.0
183070,W. Hesl,Wolfgang Hesl,1986-01-13,33,185.42,87.1,58,61,61,140000.0,1000.0,Left,1,2,1,Medium/ Medium,203000.0
240926,N. Phillips,Nathaniel Phillips,1997-03-21,21,187.96,69.9,45,61,74,425000.0,9000.0,Right,1,3,2,Low/ High,1100000.0
202014,R. Lopes,Roberto Lopes,1992-06-17,26,185.42,78.9,121,61,62,240000.0,1000.0,Right,1,2,2,Medium/ High,390000.0
243741,P. Knechtel,Philipp Knechtel,1996-06-28,22,187.96,81.2,58,61,73,400000.0,1000.0,Right,1,3,2,Medium/ Medium,660000.0
233245,S. McLoughlin,Shane McLoughlin,1997-03-01,22,175.26,69.9,121,61,73,450000.0,1000.0,Right,1,3,2,High/ Medium,878000.0
228637,C. Harries,Cian Harries,1997-04-01,21,185.42,73.0,157,61,76,500000.0,3000.0,Left,1,3,2,Medium/ High,1300000.0
214039,N. Lemus,Nelson Eduardo Lemus Hurtado,1989-02-15,30,182.88,78.9,30,61,61,190000.0,1000.0,Right,1,3,2,High/ Medium,257000.0
189206,B. Bingham,Billy Bingham,1990-07-15,28,154.94,71.2,45,61,61,260000.0,2000.0,Left,1,3,2,Medium/ High,455000.0
246806,Park Ilgyu,Ilgyu Park,1989-12-22,29,154.94,73.9,85,61,62,200000.0,1000.0,Right,1,4,1,Medium/ Medium,265000.0
239382,F. Otárola,Fernando Otárola,1986-02-04,33,154.94,79.8,7,61,61,140000.0,1000.0,Right,1,2,1,Medium/ Medium,189000.0
239126,M. Al Baqawi,Mohammed Al Baqawi,1995-07-12,23,172.72,68.9,125,61,70,325000.0,4000.0,Right,1,3,2,Medium/ Medium,618000.0
236310,S. Hart,Sam Hart,1996-09-10,22,182.88,69.9,45,61,71,350000.0,5000.0,Left,1,3,2,High/ Medium,""
240661,E. Vignato,Emanuel Vignato,2000-08-24,18,175.26,68.0,77,61,80,500000.0,1000.0,Right,1,4,3,Medium/ Low,1200000.0
239892,Y. Akgün,Yunus Akgün,2000-07-07,18,172.72,64.9,148,61,79,500000.0,5000.0,Left,1,4,3,High/ Low,1300000.0
237332,A. May,Alfie May,1993-07-03,25,175.26,72.1,45,61,65,325000.0,2000.0,Right,1,3,2,High/ Medium,593000.0
227603,P. Kpozo,Patrick Kpozo,1997-07-15,21,154.94,77.1,59,61,68,300000.0,1000.0,Left,1,2,2,Medium/ Low,435000.0
222227,P. Berg,Patrick Berg,1997-11-24,21,152.4,69.9,111,61,66,325000.0,1000.0,Right,1,2,2,Medium/ Medium,431000.0
232210,K. Drzazga,Krzysztof Drzazga,1995-06-20,23,152.4,68.9,119,61,65,325000.0,1000.0,Right,1,2,2,Medium/ Medium,463000.0
241938,N. Al Dawsari,Nasser Al Dawsari,1998-12-19,20,152.4,64.9,125,61,78,525000.0,3000.0,Left,1,3,2,Medium/ Medium,1200000.0
180753,M. Bridge,Mark Robert Bridge,1985-11-07,33,154.94,79.8,9,61,61,200000.0,2000.0,Right,1,3,2,Medium/ Medium,250000.0
245265,S. Kchouk,Slimène Kchok,1994-05-07,24,182.88,77.1,147,61,66,280000.0,2000.0,Left,1,3,2,Medium/ Medium,427000.0
209169,H. Al Shuwaysh,Hussain Al Shuwaysh,1988-11-07,30,182.88,81.2,125,61,61,200000.0,4000.0,Left,1,3,2,Medium/ Medium,330000.0
163856,C. Dagnall,Chris Dagnall,1986-04-15,32,172.72,74.8,45,61,61,200000.0,3000.0,Right,1,3,2,High/ High,350000.0
228368,J. Sterry,Jamie Sterry,1995-11-21,23,154.94,76.2,45,61,69,325000.0,6000.0,Right,1,3,2,High/ Medium,""
198927,T. Miller,Tom Miller,1990-06-29,28,175.26,72.1,45,61,61,200000.0,3000.0,Right,1,3,2,Medium/ Medium,350000.0
230670,Lucas Perri,Lucas Estella Perri,1997-12-10,21,195.57999999999998,94.8,19,61,75,450000.0,4000.0,Right,1,2,1,Medium/ Medium,1100000.0
227854,M. Foulds,Matty Foulds,1998-02-01,21,154.94,74.8,45,61,74,425000.0,8000.0,Left,1,3,2,Medium/ Medium,1100000.0
246285,Oriol Ayala,Oriol Ayala Serra,1996-10-19,22,187.96,77.1,134,61,68,300000.0,1000.0,Right,1,3,2,Medium/ Medium,525000.0
180749,T. Elrich,Tarek Elrich,1987-01-01,32,154.94,77.1,9,61,61,170000.0,2000.0,Right,1,4,2,Medium/ High,213000.0
241165,E. Cicerelli,Emanuele Cicerelli,1994-08-12,24,152.4,71.2,77,61,66,325000.0,1000.0,Right,1,4,2,Medium/ Medium,""
229901,H. Souttar,Harry Souttar,1998-10-22,20,200.66,78.9,126,61,78,500000.0,3000.0,Right,1,3,2,Medium/ Medium,""
242188,Anderson Emanuel,Anderson Castelo Branco,1996-04-09,22,175.26,67.1,5,61,73,450000.0,4000.0,Left,1,3,3,High/ Medium,""
241164,J. Kübler,Jannis Kübler,1999-05-25,19,175.26,71.2,58,61,79,525000.0,1000.0,Left,1,5,3,Medium/ Medium,1100000.0
170252,A. Nicholls,Alex Nicholls,1987-12-09,31,152.4,69.9,45,61,61,240000.0,4000.0,Right,1,4,2,Medium/ Medium,420000.0
163852,D. Sołdecki,Dawid Sołdecki,1987-04-29,31,185.42,78.0,119,61,61,170000.0,1000.0,Right,1,3,2,Medium/ Medium,230000.0
184843,B. Tozer,Ben Peter Anthony Tozer,1990-03-01,29,185.42,81.2,45,61,61,200000.0,2000.0,Right,1,3,2,Medium/ Medium,350000.0
232203,A. Donkor,Anton-Leander Donkor,1997-11-11,21,185.42,84.8,58,61,75,550000.0,5000.0,Right,1,3,3,Medium/ Medium,""
199691,J. Ayala,Jaime Ayala Jain,1990-09-16,28,152.4,68.0,98,61,61,210000.0,1000.0,Right,1,3,2,Medium/ Medium,284000.0
239626,R. Durán,Rafael Durán,1997-08-20,21,185.42,71.2,98,61,73,450000.0,6000.0,Right,1,2,2,High/ Medium,""
231178,N. Beyer,Nico Beyer,1996-09-22,22,187.96,79.8,58,61,70,350000.0,1000.0,Right,1,3,2,Medium/ Medium,578000.0
228106,P. O'Connor,Paudie O'Connor,1997-07-14,21,190.5,77.1,121,61,72,375000.0,5000.0,Right,1,3,2,Medium/ Medium,""
227082,D. Markey,Darragh Markey,1997-05-23,21,170.18,74.8,121,61,73,450000.0,1000.0,Right,1,4,3,High/ Medium,788000.0
224266,C. Dyson,Calum Dyson,1996-09-19,22,187.96,73.0,45,61,69,375000.0,2000.0,Right,1,2,2,Medium/ Medium,""
215562,R. Hunt,Rob Hunt,1995-07-07,23,170.18,67.1,45,61,69,325000.0,2000.0,Right,1,4,2,High/ Medium,634000.0
236297,M. Cortés,Maurício Cortés,1997-02-09,22,172.72,66.2,30,61,72,425000.0,1000.0,Right,1,3,2,Medium/ Medium,659000.0
169481,E. Nolan,Eddie Nolan,1988-08-05,30,185.42,77.1,121,61,61,200000.0,3000.0,Right,1,4,2,Medium/ High,350000.0
240904,Javi Vázquez,Javier María Vázquez López,2000-09-14,18,154.94,72.1,134,61,74,375000.0,1000.0,Right,1,3,2,Medium/ Medium,1000000.0
236296,W. Bracamonte,Walter Bracamonte,1997-07-22,21,175.26,69.9,7,61,73,450000.0,2000.0,Right,1,4,3,Medium/ Medium,765000.0
214024,J. Wallens,Johan Wallens Otálvaro,1992-08-03,26,190.5,74.8,30,61,66,240000.0,1000.0,Right,1,3,1,Medium/ Medium,354000.0
244743,R. Prieto,Ronaldo Prieto,1997-03-03,22,170.18,60.8,98,61,71,400000.0,1000.0,Right,1,2,2,High/ Medium,740000.0
240128,J. Estrada,Jonathan Estrada Barajas,1998-03-16,20,185.42,68.9,98,61,74,400000.0,2000.0,Right,1,3,1,Medium/ Medium,930000.0
239360,P. Struijk,Pascal Struijk,1999-08-11,19,190.5,78.9,105,61,74,400000.0,3000.0,Left,1,3,2,Medium/ High,1000000.0
237312,A. Sevinç,Ahmet Hakan Sevinç,1999-01-04,20,170.18,69.9,148,61,75,550000.0,3000.0,Right,1,3,2,High/ Medium,1400000.0
231936,B. White,Ben White,1997-10-08,21,182.88,72.1,45,61,73,400000.0,5000.0,Right,1,4,2,Medium/ Medium,""
210944,Kim Ji Min,김지민 金智珉,1993-06-05,25,154.94,64.0,85,61,64,325000.0,2000.0,Right,1,3,3,High/ Medium,431000.0
183807,P. Amond,Pádraig Amond,1988-04-15,30,154.94,74.8,121,62,62,290000.0,2000.0,Right,1,3,2,High/ Medium,508000.0
235519,I. Drešević,Ibrahim Drešević,1997-01-24,22,185.42,81.2,139,62,71,400000.0,1000.0,Right,1,2,2,Medium/ Medium,680000.0
183549,E. Parish,Elliot Parish,1990-05-20,28,187.96,83.0,45,62,62,210000.0,1000.0,Right,1,2,1,Medium/ Medium,368000.0
244477,A. Adouyev,Amir Adouyev,1999-05-11,19,182.88,77.1,54,62,79,650000.0,2000.0,Right,1,4,3,Medium/ Medium,1600000.0
142333,M. McNulty,Mark McNulty,1980-10-13,38,187.96,69.9,121,62,62,20000.0,1000.0,Right,1,2,1,Medium/ Medium,31000.0
53756,L. Price,Lewis Price,1984-07-19,34,190.5,84.8,157,62,62,150000.0,4000.0,Right,1,2,1,Medium/ Medium,278000.0
242172,F. Motori,Furkan Motori,1995-08-18,23,170.18,63.0,139,62,67,400000.0,1000.0,Right,1,2,3,High/ Low,530000.0
237308,S. Adekoya,Seyi Adekoya,1995-12-05,23,154.94,77.1,152,62,68,425000.0,2000.0,Right,1,3,3,Medium/ Medium,616000.0
235516,R. Kaib,Rami Kaib,1997-05-08,21,152.4,63.0,139,62,68,350000.0,1000.0,Left,1,2,2,Medium/ Medium,508000.0
225532,I. Cissé,Ibrahim Cissé,1996-05-02,22,185.42,73.9,54,62,71,400000.0,3000.0,Right,1,2,2,Low/ Medium,880000.0
224252,P. Pflücke,Patrick Pflücke,1996-11-30,22,170.18,66.2,58,62,71,475000.0,1000.0,Left,1,4,3,Medium/ Medium,784000.0
244219,T. Takagi,髙木 利弥,1992-11-25,26,152.4,69.9,80,62,64,300000.0,2000.0,Left,1,2,2,Medium/ Medium,398000.0
242683,M. Zemzemi,Moataz Zemzemi,1999-08-07,19,182.88,73.0,147,62,76,625000.0,2000.0,Left,1,2,3,Medium/ Low,1600000.0
241403,A. Dabo,Abdoulaye Dabo,2001-03-04,18,154.94,73.9,54,62,84,650000.0,2000.0,Left,1,2,3,Medium/ Medium,1900000.0
238587,A. Ildız,Ahmed Ildız,1996-11-29,22,154.94,81.2,148,62,70,400000.0,2000.0,Right,1,3,2,Medium/ Medium,880000.0
228091,M. Nakkim,Markus Nakkim,1996-07-21,22,187.96,77.1,111,62,70,400000.0,1000.0,Right,1,2,2,Medium/ Medium,580000.0
189434,L. Bender,Lars Bender,1988-01-08,31,187.96,78.0,58,62,62,220000.0,1000.0,Right,1,3,2,Medium/ Medium,319000.0
243706,M. Frankoch,Mikkel Frankoch,1996-01-14,23,154.94,74.8,40,62,72,425000.0,2000.0,Right,1,2,2,Medium/ High,616000.0
237818,N. Arena,Nahuel Arena,1998-06-02,20,182.88,68.0,7,62,73,450000.0,2000.0,Right,1,2,2,Medium/ Medium,765000.0
215546,M. Brouwer,Michael Brouwer,1993-01-21,26,190.5,91.2,105,62,65,270000.0,1000.0,Right,1,3,1,Medium/ Medium,412000.0
204282,C. Kane,Chris Kane,1994-09-05,24,154.94,76.2,126,62,68,425000.0,1000.0,Right,1,3,2,Medium/ Medium,829000.0
240633,J. Champness,Joseph Champness,1997-04-27,21,187.96,79.8,9,62,72,500000.0,1000.0,Left,1,3,3,High/ Low,725000.0
232185,C. Brittain,Callum Brittain,1998-03-12,20,154.94,68.0,45,62,79,600000.0,2000.0,Right,1,4,3,High/ Medium,1400000.0
231929,G. Miller,George Miller,1998-08-11,20,152.4,64.0,45,62,71,450000.0,1000.0,Right,1,3,2,High/ Medium,""
226553,S. Polat,Savaş Polat,1997-04-14,21,152.4,72.1,148,62,74,475000.0,2000.0,Right,1,2,2,Medium/ Medium,1000000.0
240888,T. Doornbusch,Trevor Doornbusch,1999-07-06,19,187.96,79.8,105,62,75,425000.0,1000.0,Right,1,2,1,Medium/ Medium,903000.0
186103,L. Collins,Lee Collins,1988-09-28,30,154.94,83.0,45,62,62,240000.0,3000.0,Right,1,3,2,Medium/ High,420000.0
243703,E. Ogude,Ogude Emmanuel Ifeanyi,1994-03-29,24,154.94,73.9,109,62,67,400000.0,2000.0,Left,1,3,3,High/ Medium,530000.0
222199,Zheng Kaimu,郑凯木,1992-01-28,27,185.42,79.8,29,62,65,325000.0,3000.0,Right,1,2,2,Medium/ High,723000.0
214007,A. Al Nazera,Ahmed Al Nazera,1993-02-09,26,170.18,68.9,125,62,65,375000.0,5000.0,Right,1,3,3,Medium/ Low,647000.0
193013,J. Shea,James Shea,1991-06-16,27,154.94,76.2,45,62,63,240000.0,2000.0,Right,1,2,1,Medium/ Medium,438000.0
242677,V. Drchal,Václav Drchal,1999-07-25,19,187.96,83.9,38,62,77,625000.0,1000.0,Right,1,3,2,High/ High,1800000.0
167925,J. O'Brien,Joey O'Brien,1986-02-17,33,154.94,69.9,121,62,62,170000.0,1000.0,Right,1,3,2,Medium/ High,264000.0
220149,T. Field,Tom Field,1997-03-14,21,152.4,69.9,121,62,70,375000.0,5000.0,Left,1,3,3,High/ High,788000.0
242164,E. Kupen,Endre Kupen,1990-07-01,28,172.72,71.2,111,62,62,325000.0,1000.0,Right,1,2,2,High/ Medium,406000.0
240628,D. Šarić,Dario Šarić,1997-05-30,21,154.94,69.9,18,62,72,475000.0,1000.0,Right,1,3,2,Low/ Low,831000.0
226804,J. Papaleo,Joaquín Matías Papaleo,1994-03-23,24,185.42,76.2,7,62,70,325000.0,2000.0,Right,1,2,1,Medium/ Medium,553000.0
182003,E. Dahlin,Erik Dahlin,1989-04-28,29,185.42,84.8,139,62,64,250000.0,1000.0,Right,1,2,1,Medium/ Medium,331000.0
181491,N. Burns,Nathan Burns,1988-05-07,30,172.72,69.9,9,62,62,290000.0,1000.0,Right,1,4,3,Low/ Low,363000.0
232175,D. Kozica,Dzenis Kozica,1993-04-28,25,154.94,78.0,139,62,65,375000.0,1000.0,Right,1,3,2,Medium/ Medium,497000.0
232686,N. Sakurauchi,樱内 渚,1989-08-11,29,175.26,73.0,80,62,62,300000.0,1000.0,Right,1,3,3,Medium/ Medium,375000.0
200942,A. McCarey,Aaron McCarey,1992-01-14,27,187.96,93.0,121,62,66,270000.0,1000.0,Right,1,2,1,Medium/ Medium,439000.0
180717,L. Reddy,Liam Reddy,1981-08-08,37,187.96,89.8,9,62,62,40000.0,1000.0,Right,1,2,1,Medium/ Medium,50000.0
244717,A. Gallo,Antonino Gallo,2000-01-05,19,182.88,73.0,77,62,82,625000.0,1000.0,Left,1,3,2,High/ Medium,1600000.0
239853,M. Kryeziu,Mirlind Kryeziu,1997-01-26,22,195.57999999999998,96.2,86,62,73,450000.0,2000.0,Right,1,2,2,Medium/ Medium,743000.0
